Order_ID,Order_Number,Order_Date,Customer_ID,Customer_Name,Gender,City,State,Brand,Product_Name,Size,Color,Quantity,MRP,Discount_Percent,Selling_Price,Shipping_Amount,GST_Amount,Total_Amount,Product_Cost,Profit,Payment_Method,Order_Status,Delivery_Date,Sales_Channel
MYN100590,ORD20250590,2026-06-25 00:00:00,CUST73832,Karan Bhatia,Men,Ahmedabad,Gujarat,HERE&NOW,Jeans,XL,Yellow,3,3530,15,3000.5,0,1620.27,10621.77,5045.8,3955.7,Debit Card,Processing,2026-06-30 00:00:00,Mobile Web
MYN100591,ORD20250591,2025-02-08 00:00:00,CUST60192,Sneha Bose,Women,Kolkata,West Bengal,HRX,Heels,S,Blue,2,3862,5,3668.9,0,1320.8,8658.6,5821.21,1516.59,Net Banking,Delivered,2025-02-12 00:00:00,Website
MYN100592,ORD20250592,2025-08-17 00:00:00,CUST71142,Akash Chopra,Beauty,Chennai,Tamil Nadu,Maybelline,Perfume,L,Black,1,1888,30,1321.6,0,237.89,1559.49,845.59,476.01,UPI,Processing,2025-08-23 00:00:00,Website
MYN100593,ORD20250593,2025-09-17 00:00:00,CUST19340,Kavya Verma,Beauty,Lucknow,Uttar Pradesh,HERE&NOW,Perfume,M,Beige,3,3541,30,2478.7,0,1338.5,8774.6,5711.99,1724.11,Net Banking,Shipped,2025-09-23 00:00:00,App
MYN100594,ORD20250594,2025-07-26 00:00:00,CUST76540,Ishita Goyal,Women,Ahmedabad,Gujarat,Anouk,Kurtas,M,White,2,3578,25,2683.5,0,966.06,6333.06,4213.96,1153.04,Cash on Delivery,Processing,2025-08-01 00:00:00,Website
MYN100595,ORD20250595,2026-03-31 00:00:00,CUST17399,Diya Nair,Home,Bengaluru,Karnataka,Maybelline,Bedsheets,XL,Beige,4,3447,10,3102.3,0,2233.66,14642.86,9966.31,2442.89,Credit Card,Shipped,2026-04-05 00:00:00,Mobile Web
MYN100596,ORD20250596,2025-05-27 00:00:00,CUST96158,Isha Jain,Men,Kolkata,West Bengal,Anouk,Trousers,XS,Blue,4,1771,20,1416.8,0,1020.1,6687.3,4465.18,1202.02,Net Banking,Shipped,2025-05-31 00:00:00,Website
MYN100597,ORD20250597,2025-04-14 00:00:00,CUST36962,Sahil Shah,Beauty,Mumbai,Maharashtra,DressBerry,Face Wash,L,Blue,3,815,25,611.25,0,330.08,2163.83,1286.02,547.73,UPI,Processing,2025-04-19 00:00:00,App
MYN100598,ORD20250598,2025-08-06 00:00:00,CUST95836,Sakshi Kulkarni,Women,Hyderabad,Telangana,Lakme,Tops,S,Blue,3,922,0,922,0,497.88,3263.88,1688.03,1077.97,UPI,Delivered,2025-08-09 00:00:00,Website
MYN100599,ORD20250599,2025-04-17 00:00:00,CUST65107,Rohit Bansal,Women,Hyderabad,Telangana,Puma,Sarees,XS,White,1,5466,15,4646.1,0,836.3,5482.4,3726.61,919.49,Wallet,Delivered,2025-04-22 00:00:00,App
MYN100600,ORD20250600,2025-02-25 00:00:00,CUST61999,Tanvi Kamble,Home,Indore,Madhya Pradesh,Mast & Harbour,Wall Decor,XS,White,4,1394,0,1394,0,1003.68,6579.68,4081.82,1494.18,UPI,Processing,2025-02-28 00:00:00,App
MYN100601,ORD20250601,2026-02-21 00:00:00,CUST57573,Shreya Patel,Women,Ahmedabad,Gujarat,DressBerry,Kurtas,XL,White,1,3958,25,2968.5,0,534.33,3502.83,2345.46,623.04,Wallet,Processing,2026-02-24 00:00:00,Website
MYN100602,ORD20250602,2025-10-15 00:00:00,CUST54472,Riya Das,Men,Lucknow,Uttar Pradesh,WROGN,Sports Shoes,XXL,Pink,3,486,30,340.2,0,183.71,1204.31,733.47,287.13,Net Banking,Delivered,2025-10-22 00:00:00,Website
MYN100603,ORD20250603,2025-05-21 00:00:00,CUST18007,Muskan Rathore,Men,Nashik,Maharashtra,Adidas,Sports Shoes,XS,Grey,1,3873,25,2904.75,0,522.86,3427.61,2227.63,677.12,Wallet,Delivered,2025-05-24 00:00:00,Mobile Web
MYN100604,ORD20250604,2025-08-22 00:00:00,CUST67320,Sneha Reddy,Women,Bengaluru,Karnataka,Maybelline,Heels,L,Pink,1,1067,15,906.95,99,163.25,1169.2,732.59,174.36,Wallet,Returned,2025-08-26 00:00:00,Mobile Web
MYN100605,ORD20250605,2025-06-24 00:00:00,CUST97710,Rahul Tiwari,Kids,Mumbai,Maharashtra,Lakme,Kids Shoes,L,Blue,1,5562,30,3893.4,0,700.81,4594.21,3178.24,715.16,Credit Card,Delivered,2025-06-29 00:00:00,App
MYN100606,ORD20250606,2025-12-19 00:00:00,CUST98593,Varun Bhatia,Women,Pune,Maharashtra,Levis,Dresses,S,Beige,3,4619,15,3926.15,0,2120.12,13898.57,8118.95,3659.5,Credit Card,Delivered,2025-12-25 00:00:00,Website
MYN100607,ORD20250607,2026-03-08 00:00:00,CUST27573,Nikhil Sharma,Women,Nashik,Maharashtra,Levis,Heels,Free Size,Black,1,2613,15,2221.05,0,399.79,2620.84,1456.88,764.17,Debit Card,Delivered,2026-03-13 00:00:00,App
MYN100608,ORD20250608,2025-09-13 00:00:00,CUST38460,Simran Arora,Home,Ahmedabad,Gujarat,Roadster,Bath Towels,XS,Yellow,3,5668,25,4251,0,2295.54,15048.54,8614.22,4138.78,Cash on Delivery,Cancelled,2025-09-17 00:00:00,Mobile Web
MYN100609,ORD20250609,2026-01-16 00:00:00,CUST76267,Sahil Pillai,Women,Chennai,Tamil Nadu,Adidas,Sarees,S,White,3,3191,25,2393.25,0,1292.36,8472.11,4330.15,2849.6,Cash on Delivery,Delivered,2026-01-21 00:00:00,Mobile Web
MYN100610,ORD20250610,2025-04-20 00:00:00,CUST33555,Dev Mehta,Women,Lucknow,Uttar Pradesh,Puma,Sarees,L,Pink,3,4017,40,2410.2,0,1301.51,8532.11,5169.39,2061.21,Wallet,Shipped,2025-04-26 00:00:00,Website
MYN100611,ORD20250611,2025-07-26 00:00:00,CUST47743,Ayush Pillai,Women,Indore,Madhya Pradesh,Puma,Kurtas,XS,Beige,2,4877,5,4633.15,0,1667.93,10934.23,6927.54,2338.76,Debit Card,Returned,2025-07-30 00:00:00,App
MYN100612,ORD20250612,2025-11-03 00:00:00,CUST18524,Ananya Kamble,Women,Hyderabad,Telangana,WROGN,Tops,M,Grey,1,3251,15,2763.35,0,497.4,3260.75,2180.09,583.26,UPI,Delivered,2025-11-07 00:00:00,Mobile Web
MYN100613,ORD20250613,2026-07-15 00:00:00,CUST89702,Sakshi Deshmukh,Women,Hyderabad,Telangana,Puma,Dresses,XXL,Black,1,2485,20,1988,0,357.84,2345.84,1458.25,529.75,Cash on Delivery,Shipped,2026-07-17 00:00:00,Mobile Web
MYN100614,ORD20250614,2026-04-26 00:00:00,CUST44262,Rohan Rawat,Men,Nashik,Maharashtra,WROGN,Trousers,Free Size,Pink,1,379,10,341.1,49,61.4,451.5,267.13,73.97,UPI,Cancelled,2026-05-01 00:00:00,Mobile Web
MYN100615,ORD20250615,2025-04-15 00:00:00,CUST10496,Harsh Arora,Men,Hyderabad,Telangana,Maybelline,Sports Shoes,L,Beige,3,4089,20,3271.2,0,1766.45,11580.05,6889.92,2923.68,Debit Card,Delivered,2025-04-17 00:00:00,App
MYN100616,ORD20250616,2025-07-27 00:00:00,CUST78422,Karan Tripathi,Women,Jaipur,Rajasthan,WROGN,Dresses,XXL,Beige,3,4761,0,4761,0,2570.94,16853.94,11042.79,3240.21,Cash on Delivery,Cancelled,2025-07-30 00:00:00,App
MYN100617,ORD20250617,2026-02-14 00:00:00,CUST82666,Vikram Rathore,Men,Indore,Madhya Pradesh,Allen Solly,Trousers,XL,Blue,2,4527,0,4527,0,1629.72,10683.72,5059.88,3994.12,Debit Card,Cancelled,2026-02-18 00:00:00,Website
MYN100618,ORD20250618,2026-03-14 00:00:00,CUST49322,Mansi Patel,Women,Ahmedabad,Gujarat,Roadster,Handbags,L,Blue,2,2163,25,1622.25,0,584.01,3828.51,2021.46,1223.04,Net Banking,Delivered,2026-03-20 00:00:00,Website
MYN100619,ORD20250619,2025-07-13 00:00:00,CUST37843,Meera Naik,Kids,Hyderabad,Telangana,Nike,Kids Shoes,XS,White,2,959,10,863.1,0,310.72,2036.92,1210.34,515.86,Cash on Delivery,Shipped,2025-07-16 00:00:00,App
MYN100620,ORD20250620,2025-10-03 00:00:00,CUST43690,Vikram Dubey,Kids,Mumbai,Maharashtra,H&M,Kids Dresses,XS,Red,3,5572,5,5293.4,0,2858.44,18738.64,10293.64,5586.56,UPI,Delivered,2025-10-09 00:00:00,App
MYN100621,ORD20250621,2026-05-07 00:00:00,CUST37414,Mohit Yadav,Women,Chennai,Tamil Nadu,Anouk,Tops,L,Yellow,3,5618,20,4494.4,0,2426.98,15910.18,8405.98,5077.22,Cash on Delivery,Delivered,2026-05-13 00:00:00,Mobile Web
MYN100622,ORD20250622,2026-04-18 00:00:00,CUST92001,Yash Sharma,Women,Kolkata,West Bengal,DressBerry,Handbags,Free Size,Pink,2,4246,20,3396.8,0,1222.85,8016.45,5192.7,1600.9,Credit Card,Delivered,2026-04-24 00:00:00,Mobile Web
MYN100623,ORD20250623,2025-03-03 00:00:00,CUST80690,Sneha Menon,Home,Jaipur,Rajasthan,Roadster,Bedsheets,L,Pink,3,3484,30,2438.8,0,1316.95,8633.35,4914.91,2401.49,UPI,Processing,2025-03-09 00:00:00,Mobile Web
MYN100624,ORD20250624,2025-03-27 00:00:00,CUST46163,Nikhil Verma,Men,Indore,Madhya Pradesh,Fastrack,Trousers,L,Green,4,2347,15,1994.95,0,1436.36,9416.16,4894.1,3085.7,Net Banking,Cancelled,2025-04-01 00:00:00,App
MYN100625,ORD20250625,2026-08-01 00:00:00,CUST95973,Neha Bhatt,Men,Mumbai,Maharashtra,Allen Solly,T-Shirts,S,Yellow,3,5156,10,4640.4,0,2505.82,16427.02,9215.95,4705.25,Debit Card,Delivered,2026-08-07 00:00:00,App
MYN100626,ORD20250626,2025-04-05 00:00:00,CUST28325,Karan Shetty,Beauty,Ahmedabad,Gujarat,DressBerry,Perfume,XXL,Pink,3,1786,15,1518.1,0,819.77,5374.07,3673.79,880.51,Credit Card,Delivered,2025-04-12 00:00:00,Mobile Web
MYN100627,ORD20250627,2025-11-28 00:00:00,CUST98810,Arjun Iyer,Women,Jaipur,Rajasthan,DressBerry,Dresses,L,Beige,3,1959,25,1469.25,0,793.4,5201.15,3120.18,1287.57,Credit Card,Delivered,2025-12-05 00:00:00,Mobile Web
MYN100628,ORD20250628,2026-03-03 00:00:00,CUST26661,Abhishek Das,Women,Jaipur,Rajasthan,HRX,Tops,M,White,2,5663,25,4247.25,0,1529.01,10023.51,5371.99,3122.51,UPI,Shipped,2026-03-06 00:00:00,Mobile Web
MYN100629,ORD20250629,2025-11-20 00:00:00,CUST27821,Mohit Chopra,Men,Pune,Maharashtra,Allen Solly,T-Shirts,XS,Red,3,3777,20,3021.6,0,1631.66,10696.46,7396.3,1668.5,Debit Card,Delivered,2025-11-22 00:00:00,Website
MYN100630,ORD20250630,2026-03-19 00:00:00,CUST22380,Diya Goyal,Beauty,Bengaluru,Karnataka,Anouk,Perfume,M,Blue,4,4840,15,4114,0,2962.08,19418.08,9644.15,6811.85,Credit Card,Shipped,2026-03-24 00:00:00,Website
MYN100631,ORD20250631,2025-05-12 00:00:00,CUST39362,Vikram Srivastava,Women,Hyderabad,Telangana,Adidas,Handbags,M,White,3,5858,25,4393.5,0,2372.49,15552.99,8146.98,5033.52,Cash on Delivery,Returned,2025-05-16 00:00:00,Website
MYN100632,ORD20250632,2025-06-24 00:00:00,CUST53870,Aditya Shah,Women,Nashik,Maharashtra,HERE&NOW,Dresses,XXL,Blue,1,1548,20,1238.4,0,222.91,1461.31,841.93,396.47,Net Banking,Delivered,2025-07-01 00:00:00,Mobile Web
MYN100633,ORD20250633,2025-01-08 00:00:00,CUST59492,Aarav Mehta,Women,Jaipur,Rajasthan,HRX,Tops,XS,Beige,3,2706,10,2435.4,0,1315.12,8621.32,5277.16,2029.04,UPI,Processing,2025-01-10 00:00:00,Mobile Web
MYN100634,ORD20250634,2025-05-02 00:00:00,CUST48203,Sakshi Reddy,Men,Kolkata,West Bengal,Adidas,Sports Shoes,XS,White,3,1590,5,1510.5,0,815.67,5347.17,2742.79,1788.71,Net Banking,Delivered,2025-05-07 00:00:00,Website
MYN100635,ORD20250635,2026-04-25 00:00:00,CUST97840,Mansi Bansal,Men,Kolkata,West Bengal,Anouk,T-Shirts,XL,Green,4,3074,20,2459.2,0,1770.62,11607.42,6943.25,2893.55,Credit Card,Delivered,2026-05-02 00:00:00,Website
MYN100636,ORD20250636,2025-03-21 00:00:00,CUST37659,Dev Bhatia,Women,Ahmedabad,Gujarat,Fastrack,Kurtas,L,Blue,4,5452,30,3816.4,0,2747.81,18013.41,9113.3,6152.3,Credit Card,Cancelled,2025-03-27 00:00:00,Mobile Web
MYN100637,ORD20250637,2025-09-28 00:00:00,CUST82216,Ananya Dubey,Women,Jaipur,Rajasthan,Maybelline,Sarees,M,Pink,3,2855,10,2569.5,0,1387.53,9096.03,4758.34,2950.16,Debit Card,Delivered,2025-09-30 00:00:00,Website
MYN100638,ORD20250638,2025-02-28 00:00:00,CUST93029,Priya Tripathi,Men,Ahmedabad,Gujarat,WROGN,Sports Shoes,M,Black,4,2951,5,2803.45,0,2018.48,13232.28,7826.85,3386.95,Credit Card,Processing,2025-03-07 00:00:00,Website
MYN100639,ORD20250639,2026-03-23 00:00:00,CUST52875,Rohit Rawat,Kids,Hyderabad,Telangana,Maybelline,Kids Dresses,S,Red,1,2745,25,2058.75,0,370.58,2429.33,1503.52,555.23,Cash on Delivery,Processing,2026-03-27 00:00:00,App
MYN100640,ORD20250640,2025-06-08 00:00:00,CUST69567,Tanya Bhatia,Home,Mumbai,Maharashtra,Puma,Bath Towels,Free Size,Beige,4,1969,20,1575.2,0,1134.14,7434.94,3822.99,2477.81,Cash on Delivery,Processing,2025-06-12 00:00:00,App
MYN100641,ORD20250641,2025-11-26 00:00:00,CUST78232,Pooja Shetty,Women,Jaipur,Rajasthan,Anouk,Tops,S,Grey,1,3704,20,2963.2,0,533.38,3496.58,2100.95,862.25,UPI,Delivered,2025-11-30 00:00:00,Mobile Web
MYN100642,ORD20250642,2025-09-12 00:00:00,CUST21825,Dev Goyal,Beauty,Lucknow,Uttar Pradesh,Mast & Harbour,Perfume,L,Grey,2,4007,15,3405.95,0,1226.14,8038.04,4983.01,1828.89,Net Banking,Returned,2025-09-18 00:00:00,App
MYN100643,ORD20250643,2025-05-17 00:00:00,CUST56638,Dev Saxena,Beauty,Nashik,Maharashtra,Adidas,Moisturizer,L,Black,2,3026,25,2269.5,0,817.02,5356.02,3511.84,1027.16,Cash on Delivery,Processing,2025-05-24 00:00:00,Website
MYN100644,ORD20250644,2025-05-26 00:00:00,CUST38546,Mohit Saxena,Men,Nashik,Maharashtra,Allen Solly,Jeans,XS,Red,2,641,20,512.8,0,184.61,1210.21,741.29,284.31,UPI,Delivered,2025-05-30 00:00:00,Website
MYN100645,ORD20250645,2026-05-07 00:00:00,CUST68726,Rohan Desai,Women,Bengaluru,Karnataka,Lakme,Kurtas,XL,Green,1,1416,10,1274.4,0,229.39,1503.79,744.25,530.15,Net Banking,Cancelled,2026-05-13 00:00:00,Website
MYN100646,ORD20250646,2026-04-09 00:00:00,CUST71807,Ishita Chatterjee,Beauty,Kolkata,West Bengal,Puma,Moisturizer,L,Grey,1,757,15,643.45,0,115.82,759.27,453.93,189.52,Credit Card,Returned,2026-04-12 00:00:00,App
MYN100647,ORD20250647,2025-08-23 00:00:00,CUST93397,Tanvi Khan,Beauty,Ahmedabad,Gujarat,DressBerry,Lipstick,XS,Grey,4,554,25,415.5,0,299.16,1961.16,1056.47,605.53,UPI,Delivered,2025-08-25 00:00:00,Website
MYN100648,ORD20250648,2026-03-11 00:00:00,CUST29422,Abhishek Bhatia,Women,Indore,Madhya Pradesh,HRX,Tops,Free Size,White,1,464,50,232,49,41.76,322.76,155.71,76.29,Debit Card,Delivered,2026-03-13 00:00:00,Website
MYN100649,ORD20250649,2026-08-12 00:00:00,CUST15974,Ishita Tiwari,Women,Lucknow,Uttar Pradesh,H&M,Sarees,XXL,Pink,4,3266,20,2612.8,0,1881.22,12332.42,6709.51,3741.69,Cash on Delivery,Shipped,2026-08-18 00:00:00,App
MYN100650,ORD20250650,2026-01-06 00:00:00,CUST41589,Arjun Rawat,Women,Chennai,Tamil Nadu,Lakme,Dresses,M,Grey,3,3223,0,3223,0,1740.42,11409.42,7266.14,2402.86,Net Banking,Delivered,2026-01-08 00:00:00,App
MYN100651,ORD20250651,2026-06-14 00:00:00,CUST97235,Arjun Malhotra,Women,Jaipur,Rajasthan,Maybelline,Handbags,L,Blue,3,967,10,870.3,0,469.96,3080.86,1734.84,876.06,Debit Card,Delivered,2026-06-19 00:00:00,Website
MYN100652,ORD20250652,2025-01-26 00:00:00,CUST22771,Rohan Jain,Men,Lucknow,Uttar Pradesh,Puma,Trousers,M,Green,4,3578,25,2683.5,0,1932.12,12666.12,7560.96,3173.04,Net Banking,Delivered,2025-02-02 00:00:00,App
MYN100653,ORD20250653,2026-01-22 00:00:00,CUST38371,Neha Singh,Men,Bengaluru,Karnataka,H&M,Watches,XL,Yellow,4,2354,10,2118.6,0,1525.39,9999.79,6860.92,1613.48,Cash on Delivery,Delivered,2026-01-27 00:00:00,App
MYN100654,ORD20250654,2025-03-23 00:00:00,CUST91462,Dev Mishra,Men,Mumbai,Maharashtra,Lakme,Trousers,Free Size,Yellow,4,5336,50,2668,0,1920.96,12592.96,6208.1,4463.9,Credit Card,Shipped,2025-03-25 00:00:00,Mobile Web
MYN100655,ORD20250655,2026-04-23 00:00:00,CUST47018,Yash Shah,Beauty,Kolkata,West Bengal,WROGN,Shampoo,XXL,Beige,2,5915,20,4732,0,1703.52,11167.52,7749.25,1714.75,UPI,Delivered,2026-04-29 00:00:00,Website
MYN100656,ORD20250656,2025-10-30 00:00:00,CUST42844,Aarav Oberoi,Men,Kolkata,West Bengal,Maybelline,Trousers,Free Size,Red,2,3975,25,2981.25,0,1073.25,7035.75,4325.94,1636.56,Net Banking,Delivered,2025-11-05 00:00:00,Mobile Web
MYN100657,ORD20250657,2026-02-28 00:00:00,CUST55210,Varun Desai,Beauty,Jaipur,Rajasthan,Nike,Shampoo,L,White,1,3958,0,3958,0,712.44,4670.44,2321.21,1636.79,Cash on Delivery,Returned,2026-03-06 00:00:00,App
MYN100658,ORD20250658,2025-09-03 00:00:00,CUST60949,Isha Iyer,Men,Nashik,Maharashtra,Nike,T-Shirts,XL,Pink,3,4374,20,3499.2,0,1889.57,12387.17,6569.1,3928.5,Net Banking,Shipped,2025-09-09 00:00:00,App
MYN100659,ORD20250659,2025-02-26 00:00:00,CUST55971,Meera Kulkarni,Men,Kolkata,West Bengal,H&M,Shirts,XL,Blue,4,1492,0,1492,0,1074.24,7042.24,3688.79,2279.21,Cash on Delivery,Returned,2025-03-04 00:00:00,Website
MYN100660,ORD20250660,2026-05-31 00:00:00,CUST56104,Priya Mehta,Beauty,Chennai,Tamil Nadu,Anouk,Shampoo,Free Size,Green,4,2372,20,1897.6,0,1366.27,8956.67,5084.89,2505.51,Debit Card,Shipped,2026-06-06 00:00:00,App
MYN100661,ORD20250661,2026-06-30 00:00:00,CUST19107,Aditi Bansal,Women,Jaipur,Rajasthan,Nike,Handbags,XXL,Grey,2,4825,5,4583.75,0,1650.15,10817.65,7239.04,1928.46,Debit Card,Shipped,2026-07-05 00:00:00,Mobile Web
MYN100662,ORD20250662,2025-12-29 00:00:00,CUST20510,Yash Srivastava,Women,Chennai,Tamil Nadu,Fastrack,Tops,L,Red,4,3766,5,3577.7,0,2575.94,16886.74,11404.82,2905.98,Debit Card,Delivered,2026-01-05 00:00:00,Mobile Web
MYN100663,ORD20250663,2025-09-17 00:00:00,CUST33259,Neha Menon,Beauty,Ahmedabad,Gujarat,DressBerry,Shampoo,XXL,Red,4,4575,25,3431.25,0,2470.5,16195.5,9347.08,4377.92,Credit Card,Delivered,2025-09-23 00:00:00,Website
MYN100664,ORD20250664,2026-06-22 00:00:00,CUST33880,Muskan Singh,Beauty,Lucknow,Uttar Pradesh,Anouk,Shampoo,Free Size,Black,1,4220,20,3376,0,607.68,3983.68,1912.9,1463.1,UPI,Processing,2026-06-25 00:00:00,Mobile Web
MYN100665,ORD20250665,2025-09-16 00:00:00,CUST81326,Aditi Bansal,Men,Ahmedabad,Gujarat,Nike,Shirts,XS,Yellow,3,2159,20,1727.2,0,932.69,6114.29,4035.36,1146.24,UPI,Delivered,2025-09-23 00:00:00,Website
MYN100666,ORD20250666,2026-02-03 00:00:00,CUST10329,Karan Nair,Women,Jaipur,Rajasthan,HERE&NOW,Sarees,XS,Beige,1,3636,30,2545.2,0,458.14,3003.34,1680.25,864.95,Net Banking,Delivered,2026-02-07 00:00:00,App
MYN100667,ORD20250667,2026-05-16 00:00:00,CUST39802,Abhishek Tiwari,Home,Kolkata,West Bengal,Mast & Harbour,Cushion Covers,M,Blue,3,2832,40,1699.2,0,917.57,6015.17,3507.66,1589.94,Credit Card,Returned,2026-05-22 00:00:00,Website
MYN100668,ORD20250668,2025-10-05 00:00:00,CUST48015,Rahul Bose,Beauty,Jaipur,Rajasthan,Levis,Face Wash,M,Blue,2,2577,15,2190.45,0,788.56,5169.46,3206.99,1173.91,Debit Card,Delivered,2025-10-11 00:00:00,Website
MYN100669,ORD20250669,2025-01-13 00:00:00,CUST15239,Simran Arora,Women,Jaipur,Rajasthan,Fastrack,Dresses,Free Size,Black,4,1061,15,901.85,0,649.33,4256.73,2252.35,1355.05,Cash on Delivery,Delivered,2025-01-15 00:00:00,Website
MYN100670,ORD20250670,2025-09-10 00:00:00,CUST69254,Rohan Pawar,Men,Nashik,Maharashtra,Levis,Jeans,S,White,2,2020,10,1818,0,654.48,4290.48,2109.85,1526.15,Debit Card,Delivered,2025-09-15 00:00:00,Mobile Web
MYN100671,ORD20250671,2026-06-25 00:00:00,CUST50985,Isha Sharma,Women,Delhi,Delhi,HERE&NOW,Dresses,Free Size,Red,2,2589,20,2071.2,0,745.63,4888.03,2292.95,1849.45,Credit Card,Processing,2026-06-28 00:00:00,Mobile Web
MYN100672,ORD20250672,2025-09-26 00:00:00,CUST76446,Ananya Nair,Men,Indore,Madhya Pradesh,Mast & Harbour,Shirts,XXL,White,1,2171,20,1736.8,0,312.62,2049.42,1379.35,357.45,Cash on Delivery,Returned,2025-10-02 00:00:00,Mobile Web
MYN100673,ORD20250673,2025-12-19 00:00:00,CUST27563,Nikhil Singh,Women,Bengaluru,Karnataka,WROGN,Heels,XXL,Black,4,4945,10,4450.5,0,3204.36,21006.36,9908.77,7893.23,Credit Card,Delivered,2025-12-24 00:00:00,Mobile Web
MYN100674,ORD20250674,2025-04-12 00:00:00,CUST42875,Vikram Mishra,Men,Nashik,Maharashtra,Levis,Trousers,XL,Pink,2,1275,40,765,0,275.4,1805.4,1100.72,429.28,Wallet,Shipped,2025-04-14 00:00:00,Mobile Web
MYN100675,ORD20250675,2026-06-29 00:00:00,CUST89012,Priya Chatterjee,Kids,Indore,Madhya Pradesh,Levis,Kids Dresses,L,Black,1,3852,25,2889,0,520.02,3409.02,2168.3,720.7,Net Banking,Shipped,2026-07-04 00:00:00,Website
MYN100676,ORD20250676,2025-07-07 00:00:00,CUST79831,Arjun Rathore,Men,Indore,Madhya Pradesh,Lakme,T-Shirts,L,Grey,4,1117,15,949.45,0,683.6,4481.4,2307.96,1489.84,UPI,Delivered,2025-07-11 00:00:00,Mobile Web
MYN100677,ORD20250677,2026-06-19 00:00:00,CUST44433,Aditya Patel,Women,Lucknow,Uttar Pradesh,Nike,Sarees,L,Yellow,3,4914,15,4176.9,0,2255.53,14786.23,8919.71,3610.99,Cash on Delivery,Delivered,2026-06-26 00:00:00,Mobile Web
MYN100678,ORD20250678,2025-11-30 00:00:00,CUST23769,Priya Nair,Women,Nashik,Maharashtra,Fastrack,Kurtas,L,Pink,4,5932,25,4449,0,3203.28,20999.28,10995.9,6800.1,UPI,Returned,2025-12-05 00:00:00,Website
MYN100679,ORD20250679,2026-02-09 00:00:00,CUST60772,Neha Pandey,Women,Indore,Madhya Pradesh,HERE&NOW,Heels,XS,Green,2,5577,30,3903.9,0,1405.4,9213.2,5538.88,2268.92,Debit Card,Delivered,2026-02-11 00:00:00,Website
MYN100680,ORD20250680,2026-03-23 00:00:00,CUST20355,Kriti Kulkarni,Men,Jaipur,Rajasthan,HERE&NOW,Watches,XL,Blue,4,1583,10,1424.7,0,1025.78,6724.58,4321.57,1377.23,Net Banking,Processing,2026-03-26 00:00:00,Website
MYN100681,ORD20250681,2025-08-12 00:00:00,CUST72071,Rohan Jain,Kids,Jaipur,Rajasthan,Mast & Harbour,Kids T-Shirts,L,White,4,4655,50,2327.5,0,1675.8,10985.8,5474.06,3835.94,UPI,Delivered,2025-08-17 00:00:00,Website
MYN100682,ORD20250682,2026-04-01 00:00:00,CUST44948,Riya Bose,Women,Kolkata,West Bengal,Levis,Dresses,S,Beige,2,4144,20,3315.2,0,1193.47,7823.87,4635.2,1995.2,Debit Card,Delivered,2026-04-06 00:00:00,Website
MYN100683,ORD20250683,2025-08-28 00:00:00,CUST36325,Varun Oberoi,Women,Indore,Madhya Pradesh,Roadster,Kurtas,Free Size,Pink,4,4158,20,3326.4,0,2395.01,15700.61,8446.29,4859.31,Wallet,Delivered,2025-09-01 00:00:00,Website
MYN100684,ORD20250684,2025-01-27 00:00:00,CUST53372,Shreya Rawat,Women,Hyderabad,Telangana,Maybelline,Handbags,Free Size,Green,4,1538,10,1384.2,0,996.62,6533.42,3137.26,2399.54,Wallet,Delivered,2025-02-03 00:00:00,App
MYN100685,ORD20250685,2026-02-06 00:00:00,CUST16929,Aditi Chatterjee,Men,Pune,Maharashtra,Maybelline,Trousers,XL,Green,1,3726,10,3353.4,0,603.61,3957.01,1919.22,1434.18,UPI,Returned,2026-02-12 00:00:00,Website
MYN100686,ORD20250686,2026-06-15 00:00:00,CUST28013,Rohan Saxena,Women,Kolkata,West Bengal,Nike,Kurtas,M,Grey,4,4310,15,3663.5,0,2637.72,17291.72,8907.48,5746.52,Wallet,Delivered,2026-06-20 00:00:00,Website
MYN100687,ORD20250687,2026-05-26 00:00:00,CUST76673,Pooja Goyal,Beauty,Bengaluru,Karnataka,Lakme,Lipstick,Free Size,Black,1,1138,20,910.4,0,163.87,1074.27,586.81,323.59,Net Banking,Delivered,2026-06-01 00:00:00,Website
MYN100688,ORD20250688,2026-02-03 00:00:00,CUST36819,Riya Roy,Home,Indore,Madhya Pradesh,Lakme,Bedsheets,M,Grey,2,2276,0,2276,0,819.36,5371.36,3361.61,1190.39,Cash on Delivery,Delivered,2026-02-08 00:00:00,Mobile Web
MYN100689,ORD20250689,2026-03-10 00:00:00,CUST51037,Ishita Sharma,Women,Mumbai,Maharashtra,Puma,Kurtas,L,Yellow,1,2367,40,1420.2,0,255.64,1675.84,841.74,578.46,Wallet,Delivered,2026-03-14 00:00:00,Website
MYN100690,ORD20250690,2026-07-27 00:00:00,CUST52923,Muskan Thakur,Women,Jaipur,Rajasthan,Anouk,Heels,Free Size,Green,3,4010,0,4010,0,2165.4,14195.4,7084.56,4945.44,UPI,Delivered,2026-08-01 00:00:00,App
MYN100691,ORD20250691,2026-05-06 00:00:00,CUST16021,Shreya Patel,Men,Chennai,Tamil Nadu,Adidas,T-Shirts,S,Red,3,5048,5,4795.6,0,2589.62,16976.42,9299.09,5087.71,Net Banking,Delivered,2026-05-11 00:00:00,App
